name	taxonomy_id	taxonomy_lvl	N2_num	N2_frac	N3_num	N3_frac	N4_num	N4_frac	E1_num	E1_frac	E3_num	E3_frac	E4_num	E4_frac	E5_num	E5_frac
Prosthecochloris aestuarii	1102	S	0	0.00000	0	0.00000	28	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sphingobacterium sp. G1-14	2003121	S	43	0.00001	0	0.00000	303	0.00009	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Roseiflexus sp. RS-1	357808	S	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Clostridium kluyveri	1534	S	3557	0.00086	95564	0.00982	7971	0.00229	376	0.00008	14169	0.00212	879	0.00537	4924	0.00094
Cronobacter sakazakii	28141	S	0	0.00000	0	0.00000	0	0.00000	72	0.00001	0	0.00000	0	0.00000	0	0.00000
Streptomyces pluripotens	1355015	S	0	0.00000	0	0.00000	103	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mesorhizobium sp. DCY119	2108445	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	2166	0.00041
Anoxybacillus amylolyticus	294699	S	192	0.00005	45	0.00000	74	0.00002	10	0.00000	0	0.00000	0	0.00000	41	0.00001
Campylobacter peloridis	488546	S	40	0.00001	0	0.00000	332	0.00010	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Staphylococcus sp. 17KM0847	2583989	S	25	0.00001	0	0.00000	117	0.00003	0	0.00000	0	0.00000	0	0.00000	199	0.00004
Hungateiclostridium clariflavum	288965	S	1115	0.00027	1170	0.00012	3046	0.00088	126	0.00003	11577	0.00173	0	0.00000	1326	0.00025
Shewanella sp. phage 1/40	1458860	S	0	0.00000	0	0.00000	26	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Polymorphum gilvum	991904	S	26	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	9018	0.05508	17	0.00000
Paenibacillus xylanilyticus	248903	S	282	0.00007	0	0.00000	1261	0.00036	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sphingobium cloacae	120107	S	0	0.00000	0	0.00000	29	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Rhodopirellula baltica	265606	S	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	35	0.00001
Lancefieldella parvula	1382	S	0	0.00000	15	0.00000	82	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Oblitimonas alkaliphila	1697053	S	15	0.00000	0	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Erysipelothrix inopinata	225084	S	17	0.00000	0	0.00000	79	0.00002	0	0.00000	0	0.00000	0	0.00000	109	0.00002
Sulfurihydrogenibium sp. YO3AOP1	436114	S	629	0.00015	0	0.00000	65	0.00002	245	0.00005	0	0.00000	0	0.00000	0	0.00000
Nocardia asteroides	1824	S	0	0.00000	0	0.00000	85	0.00002	0	0.00000	0	0.00000	0	0.00000	3514	0.00067
Pseudomonas chlororaphis	587753	S	55	0.00001	0	0.00000	782	0.00022	13	0.00000	0	0.00000	0	0.00000	23	0.00000
Pseudoalteromonas atlantica	288	S	0	0.00000	0	0.00000	46	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Wigglesworthia glossinidia	51229	S	69	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Faecalibacterium prausnitzii	853	S	23	0.00001	0	0.00000	330	0.00009	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Brachyspira pilosicoli	52584	S	119	0.00003	0	0.00000	341	0.00010	0	0.00000	1179	0.00018	0	0.00000	69	0.00001
Synechococcus sp. PCC 11901	2579791	S	1443	0.00035	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Arachidicoccus sp. B3-10	2545455	S	0	0.00000	0	0.00000	171	0.00005	0	0.00000	0	0.00000	0	0.00000	100	0.00002
Mycoplasma sp. Phocoena C-264-GEN	754517	S	0	0.00000	0	0.00000	104	0.00003	0	0.00000	0	0.00000	0	0.00000	12	0.00000
Streptococcus koreensis	2382163	S	31	0.00001	0	0.00000	39	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Alcaligenes faecalis	511	S	185	0.00004	19	0.00000	28	0.00001	3143	0.00063	2944	0.00044	0	0.00000	10637	0.00203
Arachidicoccus ginsenosidivorans	496057	S	250	0.00006	0	0.00000	29	0.00001	197	0.00004	0	0.00000	0	0.00000	0	0.00000
Aeromicrobium sp. A1-2	2107713	S	10137	0.00245	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Vibrio virus VspSw1	2733997	S	0	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Rubrivivax gelatinosus	28068	S	100	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Jeotgalicoccus saudimassiliensis	1461582	S	11	0.00000	0	0.00000	36	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Melanoplus sanguinipes entomopoxvirus	83191	S	0	0.00000	0	0.00000	19	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Chlorobium chlorochromatii	337090	S	225	0.00005	0	0.00000	246	0.00007	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Novosphingobium aromaticivorans	48935	S	0	0.00000	0	0.00000	69	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Defluviicoccus vanus	111831	S	0	0.00000	0	0.00000	77	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Changchengzhania lutea	2049305	S	79	0.00002	0	0.00000	694	0.00020	0	0.00000	0	0.00000	32	0.00020	18	0.00000
Gimesia algae	2527971	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	3072	0.00058
Mesoplasma lactucae	138853	S	79	0.00002	0	0.00000	161	0.00005	0	0.00000	67	0.00001	0	0.00000	0	0.00000
Candidatus Riesia pediculicola	401619	S	0	0.00000	0	0.00000	207	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Polaribacter sp. BM10	1529069	S	47	0.00001	0	0.00000	234	0.00007	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Moritella yayanosii	69539	S	21	0.00001	0	0.00000	28	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Chryseobacterium indologenes	253	S	51	0.00001	0	0.00000	367	0.00011	80	0.00002	67	0.00001	1581	0.00966	36	0.00001
Capnocytophaga sp. oral taxon 878	1316596	S	65	0.00002	243	0.00002	217	0.00006	40	0.00001	0	0.00000	0	0.00000	0	0.00000
Halomonas huangheensis	1178482	S	0	0.00000	26	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Austwickia chelonae	100225	S	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Borrelia turicatae	142	S	0	0.00000	294	0.00003	234	0.00007	0	0.00000	5338	0.00080	0	0.00000	0	0.00000
Meiothermus silvanus	52022	S	0	0.00000	1553	0.00016	0	0.00000	12	0.00000	2424	0.00036	12	0.00007	0	0.00000
Mahella australiensis	252966	S	103	0.00002	92	0.00001	367	0.00011	21	0.00000	0	0.00000	0	0.00000	90	0.00002
Hyphobacterium sp. CCMP332	2749086	S	0	0.00000	0	0.00000	89	0.00003	0	0.00000	0	0.00000	0	0.00000	28	0.00001
Streptomyces avermitilis	33903	S	0	0.00000	0	0.00000	0	0.00000	42	0.00001	0	0.00000	0	0.00000	108	0.00002
Photorhabdus asymbiotica	291112	S	51	0.00001	0	0.00000	251	0.00007	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mycoplasma anserisalpingitidis	519450	S	34	0.00001	19529	0.00201	242	0.00007	0	0.00000	19	0.00000	0	0.00000	0	0.00000
Calditerrivibrio nitroreducens	477976	S	28	0.00001	0	0.00000	344	0.00010	12	0.00000	285	0.00004	0	0.00000	0	0.00000
Leuconostoc carnosum	1252	S	18	0.00000	0	0.00000	34	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Streptococcus parauberis	1348	S	980	0.00024	0	0.00000	954	0.00027	0	0.00000	23	0.00000	0	0.00000	0	0.00000
Levilactobacillus brevis	1580	S	0	0.00000	0	0.00000	75	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pelosinus fermentans	365349	S	3336	0.00081	479	0.00005	14636	0.00421	820	0.00016	54965	0.00821	0	0.00000	12145	0.00231
Alteromonas addita	287094	S	160	0.00004	0	0.00000	35	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Hydrogenovibrio marinus	28885	S	333	0.00008	0	0.00000	148	0.00004	0	0.00000	0	0.00000	0	0.00000	14	0.00000
Desulfurivibrio alkaliphilus	427923	S	13	0.00000	0	0.00000	0	0.00000	0	0.00000	311	0.00005	0	0.00000	0	0.00000
Mycobacterium sp. WY10	1920667	S	0	0.00000	0	0.00000	0	0.00000	19	0.00000	0	0.00000	0	0.00000	0	0.00000
Labilithrix luteola	1391654	S	0	0.00000	0	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00000
Pseudomonas sp. R2-37-08W	1173273	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	38	0.00023	0	0.00000
Myxococcus hansupus	1297742	S	0	0.00000	0	0.00000	1251	0.00036	0	0.00000	22	0.00000	0	0.00000	0	0.00000
Gemmata obscuriglobus	114	S	17	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactobacillus sp. 3B(2020)	2695882	S	0	0.00000	0	0.00000	36	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bordetella genomosp. 8	1416806	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	18	0.00000	0	0.00000	28120	0.00535
Pseudohongiella spirulinae	1249552	S	13	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Paraoceanicella profunda	2579971	S	0	0.00000	0	0.00000	172	0.00005	83	0.00002	0	0.00000	0	0.00000	0	0.00000
Variovorax sp. PAMC 28711	1795631	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	26	0.00000	0	0.00000	0	0.00000
Synechococcus sp. PCC 7502	1173263	S	172	0.00004	0	0.00000	31	0.00001	89	0.00002	0	0.00000	0	0.00000	0	0.00000
Candidatus Kinetoplastibacterium blastocrithidii	233181	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Schaalia sp. ZJ405	2709403	S	553	0.00013	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Spiribacter roseus	1855875	S	0	0.00000	0	0.00000	42	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacteroides coprosuis	151276	S	51	0.00001	0	0.00000	327	0.00009	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Bordetella bronchialis	463025	S	5204	0.00126	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Algibacter sp. L3A6	2686366	S	26	0.00001	0	0.00000	142	0.00004	0	0.00000	0	0.00000	0	0.00000	3103	0.00059
Kutzneria albida	43357	S	0	0.00000	16	0.00000	20	0.00001	0	0.00000	0	0.00000	0	0.00000	35	0.00001
Corynebacterium sp. 1959	2675216	S	220	0.00005	0	0.00000	0	0.00000	1437	0.00029	0	0.00000	0	0.00000	0	0.00000
Salinicoccus halodurans	407035	S	47	0.00001	0	0.00000	1088	0.00031	258	0.00005	0	0.00000	0	0.00000	0	0.00000
Lactobacillus kefiranofaciens	267818	S	54	0.00001	0	0.00000	161	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Shewanella donghaensis	238836	S	36	0.00001	0	0.00000	677	0.00019	40	0.00001	0	0.00000	0	0.00000	47	0.00001
Eubacterium maltosivorans	2041044	S	0	0.00000	0	0.00000	133	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Ochrobactrum anthropi	529	S	41	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	152	0.00093	0	0.00000
Winogradskyella forsetii	2686077	S	37	0.00001	0	0.00000	504	0.00014	0	0.00000	107	0.00002	0	0.00000	946	0.00018
Kosmotoga olearia	651457	S	10	0.00000	0	0.00000	2585	0.00074	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Desulfovibrio desulfuricans	876	S	0	0.00000	0	0.00000	281	0.00008	0	0.00000	63	0.00001	0	0.00000	0	0.00000
Streptococcus sp. 1643	2576376	S	46	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Actinobacillus succinogenes	67854	S	0	0.00000	0	0.00000	58	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Deinococcus ficus	317577	S	0	0.00000	0	0.00000	836	0.00024	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Luteitalea pratensis	1855912	S	0	0.00000	0	0.00000	57	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Planococcus sp. PAMC 21323	1526927	S	66	0.00002	0	0.00000	487	0.00014	0	0.00000	0	0.00000	0	0.00000	44	0.00001
Magnetospirillum sp. ME-1	1639348	S	0	0.00000	0	0.00000	101	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Spiroplasma sp. BIUS-1	216964	S	363	0.00009	0	0.00000	24	0.00001	0	0.00000	0	0.00000	0	0.00000	168	0.00003
Bacteroides thetaiotaomicron	818	S	135	0.00003	0	0.00000	85	0.00002	0	0.00000	0	0.00000	0	0.00000	8316	0.00158
Nonlabens marinus	930802	S	20	0.00000	0	0.00000	21	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lactobacillus jensenii	109790	S	33	0.00001	0	0.00000	254	0.00007	0	0.00000	121	0.00002	31	0.00019	52	0.00001
Azospirillum brasilense	192	S	0	0.00000	52	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Fimbriimonas ginsengisoli	1005039	S	0	0.00000	76	0.00001	0	0.00000	105	0.00002	0	0.00000	0	0.00000	0	0.00000
Alteromonas naphthalenivorans	715451	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000
Capnocytophaga sp. oral taxon 902	2748316	S	0	0.00000	0	0.00000	48	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Anaerohalosphaera lusitana	1936003	S	0	0.00000	0	0.00000	66	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Fusobacterium ulcerans	861	S	1376	0.00033	48984	0.00503	3987	0.00115	1767	0.00035	11836	0.00177	52	0.00032	226	0.00004
Methylovulum psychrotolerans	1704499	S	82	0.00002	0	0.00000	23	0.00001	22	0.00000	0	0.00000	0	0.00000	0	0.00000
Thermodesulfovibrio yellowstonii	28262	S	40	0.00001	0	0.00000	75	0.00002	0	0.00000	13	0.00000	0	0.00000	1010	0.00019
Pseudomonas fluorescens	294	S	828	0.00020	13	0.00000	924	0.00027	198	0.00004	13	0.00000	0	0.00000	53	0.00001
Marinobacter sp. NP-4(2019)	2488665	S	0	0.00000	0	0.00000	479	0.00014	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Paracoccus liaowanqingii	2560053	S	0	0.00000	0	0.00000	321	0.00009	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacillus safensis	561879	S	45	0.00001	0	0.00000	634	0.00018	0	0.00000	1006	0.00015	0	0.00000	14	0.00000
Sporomusa termitida	2377	S	1071	0.00026	1624	0.00017	3443	0.00099	83	0.00002	9429	0.00141	0	0.00000	16218	0.00309
Flavobacterium alkalisoli	2602769	S	11	0.00000	0	0.00000	65	0.00002	0	0.00000	428	0.00006	0	0.00000	0	0.00000
Bifidobacterium adolescentis	1680	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	49	0.00001
Candidatus Methylopumilus turicensis	1581680	S	66	0.00002	0	0.00000	60	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sphaerospermopsis kisseleviana	289435	S	491	0.00012	0	0.00000	337	0.00010	0	0.00000	211	0.00003	0	0.00000	0	0.00000
Mycoplasma nasistruthionis	353852	S	0	0.00000	0	0.00000	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Variovorax sp. PBL-E5	434014	S	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1833	0.00035
Cyanothece sp. PCC 7425	395961	S	0	0.00000	0	0.00000	216	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mesotoga prima	1184387	S	136	0.00003	0	0.00000	92	0.00003	0	0.00000	0	0.00000	0	0.00000	63	0.00001
Chryseobacterium taklimakanense	536441	S	0	0.00000	0	0.00000	81	0.00002	0	0.00000	0	0.00000	0	0.00000	93	0.00002
Candidatus Phaeomarinobacter ectocarpi	1458461	S	57	0.00001	0	0.00000	31	0.00001	0	0.00000	0	0.00000	18	0.00011	0	0.00000
Anaerolinea thermophila	167964	S	78	0.00002	0	0.00000	11	0.00000	0	0.00000	21	0.00000	0	0.00000	0	0.00000
Methylomonas sp. DH-1	1727196	S	0	0.00000	0	0.00000	30	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
secondary endosymbiont of Trabutina mannipara	1835721	S	24	0.00001	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Arcobacter lanthieri	1355374	S	0	0.00000	15	0.00000	234	0.00007	0	0.00000	0	0.00000	0	0.00000	91	0.00002
Chryseobacterium jeonii	266749	S	0	0.00000	0	0.00000	185	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Geobacillus sp. WCH70	471223	S	0	0.00000	0	0.00000	69	0.00002	0	0.00000	0	0.00000	0	0.00000	18	0.00000
Silicimonas algicola	1826607	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	24	0.00015	0	0.00000
Lactobacillus nenjiangensis	1296540	S	21	0.00001	0	0.00000	148	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Leifsonia shinshuensis	150026	S	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Polynucleobacter asymbioticus	576611	S	256	0.00006	0	0.00000	81	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sulfurimonas sp. B2	2590551	S	11	0.00000	0	0.00000	147	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Shewanella baltica	62322	S	0	0.00000	14	0.00000	53	0.00002	46	0.00001	13	0.00000	0	0.00000	0	0.00000
Dictyoglomus turgidum	513050	S	247	0.00006	0	0.00000	360	0.00010	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Methylorubrum populi	223967	S	127	0.00003	0	0.00000	32	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bartonella bovis	155194	S	34	0.00001	0	0.00000	44	0.00001	0	0.00000	0	0.00000	0	0.00000	38497	0.00733
Streptomyces paludis	2282738	S	0	0.00000	0	0.00000	5432	0.00156	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Anaerostipes hadrus	649756	S	470	0.00011	153	0.00002	2350	0.00068	32	0.00001	1298	0.00019	181	0.00111	144	0.00003
Dolosigranulum pigrum	29394	S	71	0.00002	0	0.00000	264	0.00008	247	0.00005	0	0.00000	0	0.00000	0	0.00000
Paenibacillus donghaensis	414771	S	16	0.00000	666	0.00007	686	0.00020	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Romboutsia sp. CE17	2724150	S	1892	0.00046	639	0.00007	2997	0.00086	142	0.00003	1450	0.00022	92	0.00056	5061	0.00096
Leuconostoc citreum	33964	S	0	0.00000	0	0.00000	98	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Helicobacter winghamensis	157268	S	180	0.00004	57	0.00001	68	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Gluconacetobacter diazotrophicus	33996	S	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lederbergia lentus	1467	S	702	0.00017	0	0.00000	1119	0.00032	2665	0.00053	28	0.00000	0	0.00000	1007	0.00019
Pediococcus claussenii	187452	S	125	0.00003	0	0.00000	75	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Nonlabens sp. Hel1_33_55	1336802	S	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Companilactobacillus paralimentarius	83526	S	27	0.00001	0	0.00000	1392	0.00040	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Enterobacter asburiae	61645	S	35	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sulfurimonas sp. NW10	2509341	S	216	0.00005	0	0.00000	204	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Maridesulfovibrio hydrothermalis	191026	S	90	0.00002	0	0.00000	191	0.00005	0	0.00000	2224	0.00033	14	0.00009	0	0.00000
Streptococcus periodonticum	2490633	S	43	0.00001	0	0.00000	60	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudomonas stutzeri	316	S	1139	0.00028	1404	0.00014	1171	0.00034	116	0.00002	28	0.00000	26	0.00016	0	0.00000
Achromobacter insolitus	217204	S	0	0.00000	0	0.00000	37	0.00001	0	0.00000	11	0.00000	0	0.00000	0	0.00000
Mycolicibacterium vaccae	1810	S	678	0.00016	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sphingobacterium daejeonense	371142	S	16	0.00000	0	0.00000	439	0.00013	0	0.00000	0	0.00000	0	0.00000	30	0.00001
Candidatus Nanopelagicus abundans	1884916	S	15	0.00000	0	0.00000	308	0.00009	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Hydrogenobacter sp. T-8	1632019	S	2006	0.00049	1472	0.00015	26	0.00001	243	0.00005	0	0.00000	0	0.00000	58	0.00001
Acinetobacter lanii	2715163	S	21	0.00001	69	0.00001	166	0.00005	0	0.00000	31	0.00000	0	0.00000	989	0.00019
Pedobacter sp. G11	2482728	S	57	0.00001	0	0.00000	421	0.00012	472	0.00009	0	0.00000	0	0.00000	0	0.00000
Muricauda lutaonensis	516051	S	0	0.00000	0	0.00000	25	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sulfurimonas paralvinellae	317658	S	0	0.00000	0	0.00000	39	0.00001	0	0.00000	0	0.00000	0	0.00000	570	0.00011
Pedobacter sp. HDW13	2714940	S	288	0.00007	0	0.00000	117	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Corynebacterium camporealensis	161896	S	33	0.00001	0	0.00000	33	0.00001	1596	0.00032	0	0.00000	0	0.00000	0	0.00000
Lentibacillus sp. CBA3610	2518176	S	0	0.00000	1238	0.00013	146	0.00004	0	0.00000	17	0.00000	0	0.00000	119	0.00002
Lactococcus phage LP9404	2027252	S	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Corynebacterium rouxii	2719119	S	131	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	124	0.00002
Paenibacillus polymyxa	1406	S	1187	0.00029	60683	0.00623	3035	0.00087	259	0.00005	1528	0.00023	0	0.00000	28	0.00001
Psychrobacter arenosus	256326	S	0	0.00000	0	0.00000	20	0.00001	11	0.00000	74	0.00001	0	0.00000	0	0.00000
Mesoplasma syrphidae	225999	S	12	0.00000	0	0.00000	27	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Rodentibacter heylii	1906744	S	13	0.00000	0	0.00000	204	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Turicibacter sp. H121	1712675	S	89	0.00002	0	0.00000	487	0.00014	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Paraburkholderia sp. Msb3	2604047	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	8023	0.00120	0	0.00000	0	0.00000
Diaphorobacter sp. JS3051	2792224	S	0	0.00000	325	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Herminiimonas arsenitoxidans	1809410	S	0	0.00000	0	0.00000	22	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Kordia antarctica	1218801	S	32	0.00001	0	0.00000	720	0.00021	20	0.00000	0	0.00000	0	0.00000	143	0.00003
Murid betaherpesvirus 1	10366	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	211	0.00003	0	0.00000	0	0.00000
Shewanella halifaxensis	271098	S	350	0.00008	0	0.00000	53	0.00002	69	0.00001	0	0.00000	0	0.00000	593	0.00011
Mycobacterium sp. DL440	2675523	S	0	0.00000	0	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000
Bacillus coagulans	1398	S	298	0.00007	0	0.00000	2012	0.00058	0	0.00000	50	0.00001	19	0.00012	0	0.00000
Murid betaherpesvirus 8	1261657	S	16	0.00000	0	0.00000	17	0.00000	44	0.00001	0	0.00000	0	0.00000	0	0.00000
Cardiobacterium hominis	2718	S	60	0.00001	0	0.00000	17	0.00000	39	0.00001	20	0.00000	0	0.00000	259	0.00005
Bacillus mycoides	1405	S	103	0.00002	42	0.00000	609	0.00018	45	0.00001	82	0.00001	0	0.00000	250	0.00005
Paenibacillus glucanolyticus	59843	S	154	0.00004	0	0.00000	2017	0.00058	0	0.00000	333	0.00005	0	0.00000	222	0.00004
Streptomyces vinaceus	1960	S	0	0.00000	0	0.00000	0	0.00000	368	0.00007	0	0.00000	0	0.00000	0	0.00000
Propionibacterium virus PHL025M00	1982274	S	176	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Brevibacterium sp. WO024	2697563	S	30	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Shewanella sp. MR-4	60480	S	0	0.00000	0	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Flavobacterium commune	1306519	S	0	0.00000	0	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000	1055	0.00020
Verminephrobacter eiseniae	364317	S	198	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pantoea sp. 201603H	2479547	S	0	0.00000	0	0.00000	30	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Maribacter dokdonensis	320912	S	0	0.00000	198	0.00002	36	0.00001	0	0.00000	21	0.00000	0	0.00000	0	0.00000
Mycolicibacterium litorale	758802	S	14	0.00000	29	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Carnobacterium sp. 17-4	208596	S	482	0.00012	0	0.00000	215	0.00006	0	0.00000	787	0.00012	0	0.00000	0	0.00000
Shewanella maritima	2520507	S	42	0.00001	0	0.00000	98	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Neisseria elongata	495	S	0	0.00000	0	0.00000	50	0.00001	0	0.00000	26	0.00000	0	0.00000	23912	0.00455
Pelobacter carbinolicus	19	S	12	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Synechococcus sp. A15-127	1050624	S	0	0.00000	0	0.00000	22	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Oceanisphaera profunda	1416627	S	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	18	0.00011	0	0.00000
